"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.492366177E0	8.152604103E-3	-7.930564880E-2	1.211465836E0	1.214086208E0
9.502375946E0	3.556168079E-2	-8.420038223E-2	1.266218662E0	1.269513308E0
9.512355330E0	2.765130401E-1	-8.492803574E-2	1.144108772E0	1.180108942E0
9.522364946E0	4.354761243E-1	-7.807922363E-2	1.054657459E0	1.143694966E0
9.532374715E0	5.052520037E-1	-9.524250031E-2	1.055801392E0	1.174336962E0
9.542384561E0	5.866563320E-1	-1.635150909E-1	1.131432533E0	1.284928953E0
9.552363715E0	5.553269982E-1	-2.204933167E-1	1.202336311E0	1.342616097E0
9.562373484E0	5.131763220E-1	-2.330570221E-1	1.177963257E0	1.305857170E0
9.572383331E0	4.165226817E-1	-2.386054993E-1	1.210556507E0	1.302256037E0
9.582362484E0	3.667956591E-1	-2.208752632E-1	1.181048870E0	1.256264849E0
9.592372331E0	3.566305637E-1	-2.499341965E-1	1.114294052E0	1.196371053E0
9.602382100E0	3.813034892E-1	-2.710227966E-1	9.917516708E-1	1.096547803E0
9.612361254E0	4.982344508E-1	-2.819781303E-1	8.259701729E-1	1.004975602E0
9.622371100E0	6.977990270E-1	-2.908487320E-1	7.140522003E-1	1.039897597E0
9.632380869E0	9.341768026E-1	-3.662052155E-1	6.103577614E-1	1.174448447E0
9.642360023E0	1.098227501E0	-4.587602615E-1	6.112561226E-1	1.337983060E0
9.652369869E0	1.287358522E0	-5.496921539E-1	6.950869560E-1	1.562881731E0
9.662379638E0	1.418960094E0	-6.926088333E-1	7.425360680E-1	1.744853735E0
9.672358792E0	1.412108898E0	-7.481989861E-1	8.005051613E-1	1.787361680E0
9.682368639E0	1.089903355E0	-7.141160965E-1	7.176880836E-1	1.487591109E0
9.692378408E0	5.678045750E-1	-5.930852890E-1	4.221143723E-1	9.232186841E-1
9.702357562E0	2.976267934E-1	-4.466590881E-1	-7.008647919E-2	5.412930479E-1
9.712367408E0	2.897889614E-1	-2.788820267E-1	-5.335140228E-1	6.681242695E-1
9.722377177E0	5.702102184E-1	-1.582322121E-1	-8.120679855E-1	1.004804229E0
9.732356331E0	1.087839603E0	-9.690666199E-2	-7.948217392E-1	1.350750718E0
9.742366177E0	1.326737642E0	-9.890460968E-2	-2.504601479E-1	1.353789193E0
9.752375946E0	1.540676117E0	-2.473239899E-1	8.870997429E-1	1.794936770E0
9.762355331E0	2.057759285E0	-4.780178070E-1	2.276819229E0	3.105926609E0
9.772364946E0	2.458170414E0	-7.963199615E-1	3.779228210E0	4.578132057E0
9.782374716E0	2.537750244E0	-1.098930836E0	5.016526699E0	5.728295157E0
9.792384562E0	2.315753698E0	-1.385476112E0	5.735842228E0	6.338938816E0
9.802363716E0	1.728672743E0	-1.503684521E0	5.821090698E0	6.255755231E0
9.812373562E0	7.530375719E-1	-1.347795010E0	4.993337154E0	5.226569899E0
9.822383331E0	-7.052719593E-3	-1.128047943E0	3.794057846E0	3.958208792E0
9.832362485E0	-4.213857949E-1	-9.702863693E-1	2.365387917E0	2.591154496E0
9.842372331E0	-5.770986080E-1	-8.979387283E-1	1.063395500E0	1.506700618E0
9.852382100E0	-2.522190213E-1	-9.595327377E-1	-3.995051384E-1	1.069542830E0
9.862361254E0	2.494200468E-1	-1.032818794E0	-1.550786495E0	1.879857382E0
9.872371024E0	6.477299929E-1	-1.096464634E0	-2.517002106E0	2.820831161E0
9.882380870E0	9.677671194E-1	-1.157441616E0	-3.370825052E0	3.693061850E0
9.892360024E0	1.106183290E0	-1.290747643E0	-3.801478624E0	4.164241909E0
9.902369870E0	1.091762543E0	-1.432466030E0	-3.738012552E0	4.149294183E0
9.912379639E0	9.902845621E-1	-1.590890884E0	-3.175871134E0	3.687513360E0
9.922358793E0	7.637393475E-1	-1.760079861E0	-2.111995697E0	2.853367262E0
9.932368639E0	5.353061557E-1	-1.790045261E0	-1.093921661E0	2.165058733E0
9.942378408E0	3.514631987E-1	-1.793233871E0	-1.911010742E-1	1.837316989E0
9.952357562E0	1.969498396E-1	-1.797201633E0	5.026631355E-1	1.876537550E0
9.962367408E0	-9.513425827E-2	-1.842072010E0	1.331881046E0	2.275123500E0
9.972377178E0	-2.167098820E-1	-1.869846344E0	1.764391422E0	2.579993336E0
9.982356332E0	-1.747584641E-1	-1.850744247E0	1.937639236E0	2.685189118E0
9.992366178E0	-8.100286126E-2	-1.763991833E0	1.837666988E0	2.548577762E0
1.000237595E1	5.263894796E-2	-1.568234921E0	1.453206539E0	2.138677365E0
1.001235510E1	2.177250385E-1	-1.346433163E0	7.781295776E-1	1.570277712E0
1.002236495E1	4.519512951E-1	-1.170319557E0	-7.836198807E-2	1.256999777E0
1.003237479E1	5.903890729E-1	-9.652595520E-1	-1.029279232E0	1.529608119E0
1.004238456E1	4.640301466E-1	-8.256134987E-1	-1.766638279E0	2.004488073E0
1.005236372E1	1.631866693E-1	-6.679739952E-1	-2.272740364E0	2.374482662E0
1.006237356E1	-2.490751445E-1	-4.982733727E-1	-2.412043571E0	2.475534078E0
1.007238333E1	-6.560484171E-1	-2.773046494E-1	-2.173421383E0	2.287150608E0
1.008236249E1	-7.455921769E-1	-1.183938980E-1	-1.591199398E0	1.761204228E0
1.009237226E1	-4.866160750E-1	-1.932430267E-2	-8.377695084E-1	9.690337364E-1
1.010238210E1	-1.244081855E-1	1.098856926E-1	4.474496841E-2	1.719138571E-1
1.011236126E1	2.348264158E-1	2.837595940E-1	9.672651291E-1	1.035019219E0
1.012237102E1	4.974257946E-1	3.795857430E-1	1.527631760E0	1.650810877E0
1.013238087E1	6.510487795E-1	4.523873329E-1	1.859239101E0	2.021209749E0
1.014236002E1	6.070730686E-1	4.890441895E-1	1.957812786E0	2.107304638E0
1.015236987E1	3.797831535E-1	5.660748482E-1	1.729990005E0	1.859446530E0
1.016237964E1	1.003359556E-1	5.941295624E-1	1.375070095E0	1.501291113E0
1.017235879E1	-1.516693980E-1	6.811928749E-1	1.036810398E0	1.249801240E0
1.018236864E1	-3.239779770E-1	7.307868004E-1	7.883105278E-1	1.122695224E0
1.019237841E1	-3.601002693E-1	7.825427055E-1	8.203911781E-1	1.189574283E0
1.020235779E1	-3.327997327E-1	7.686347961E-1	1.060178757E0	1.351123276E0
1.021236741E1	-2.489579618E-1	6.647367477E-1	1.491556168E0	1.651845880E0
1.022237718E1	-1.070597172E-1	6.053280830E-1	2.288847923E0	2.369959638E0
1.023235633E1	6.674888730E-2	5.942726135E-1	2.933501720E0	2.993834948E0
1.024236618E1	2.426657081E-1	5.946364403E-1	3.145747662E0	3.210639733E0
1.025237595E1	1.557358205E-1	6.356163025E-1	3.187623978E0	3.254106383E0
1.026235510E1	-3.518852592E-2	6.780033112E-1	2.266523361E0	2.366020894E0
1.027236495E1	-1.792460978E-1	8.127613068E-1	1.117469788E0	1.393358831E0
1.028237479E1	-1.428184509E-1	9.218316078E-1	5.513191223E-3	9.328456562E-1
1.029238456E1	-1.120285690E-1	9.393563271E-1	-8.685212135E-1	1.284238999E0
1.030236372E1	-1.943837702E-1	9.425878525E-1	-1.054579258E0	1.427723475E0
1.031237349E1	-1.634280682E-1	7.283134460E-1	-5.544619560E-1	9.298264730E-1
1.032238333E1	-5.782097578E-3	2.206597328E-1	6.324057579E-1	6.698217621E-1
1.033236249E1	5.658626556E-1	-5.857977867E-1	2.012203217E0	2.170788192E0
1.034237226E1	6.414584517E-1	-1.283368587E0	3.354557991E0	3.648501499E0
1.035238210E1	4.445115924E-1	-1.682475567E0	4.617874622E0	4.934884053E0
1.036236126E1	6.830978394E-2	-1.879153728E0	5.307281494E0	5.630552532E0
1.037237110E1	-5.394332409E-1	-1.788456440E0	5.406778336E0	5.720386056E0
1.038238087E1	-9.429111481E-1	-1.528613567E0	4.821761131E0	5.145398068E0
1.039236002E1	-1.420727611E0	-1.204936981E0	3.894072056E0	4.316727609E0
1.040236987E1	-1.820601821E0	-9.276814461E-1	2.925683022E0	3.568585854E0
1.041237972E1	-2.049476862E0	-7.394399643E-1	1.737137318E0	2.786534215E0
1.042235879E1	-1.883574605E0	-7.080388069E-1	6.389789581E-1	2.111271265E0
1.043236864E1	-1.561307311E0	-7.202129364E-1	-5.092000961E-1	1.793229470E0
1.044237841E1	-1.372563362E0	-6.958136559E-1	-1.540935516E0	2.177744037E0
1.045235756E1	-1.120106459E0	-6.624155045E-1	-2.510400772E0	2.827639442E0
1.046236741E1	-7.905621529E-1	-6.821584702E-1	-3.023624420E0	3.198848751E0
1.047237718E1	-4.505945742E-1	-7.457714081E-1	-3.139871597E0	3.258527905E0
1.048235633E1	-1.116470397E-1	-8.277158737E-1	-2.722270489E0	2.847513871E0
1.049236618E1	6.173408031E-2	-9.161739349E-1	-1.946246147E0	2.151989740E0
1.050237595E1	5.389434099E-2	-1.040585995E0	-8.429346085E-1	1.340247204E0
1.051235533E1	-8.466422558E-3	-1.188304901E0	1.841492653E-1	1.202518678E0
1.052236495E1	-2.349934578E-1	-1.299535751E0	1.115307331E0	1.728561696E0
1.053237472E1	-4.821809530E-1	-1.349509239E0	1.783568859E0	2.287966681E0
1.054238456E1	-7.125094533E-1	-1.399309635E0	2.196974277E0	2.700450546E0
1.055236372E1	-8.100936413E-1	-1.489576340E0	2.319169998E0	2.872914698E0
1.056237349E1	-7.545536160E-1	-1.533860683E0	2.055005074E0	2.673036776E0
1.057238333E1	-6.170264482E-1	-1.557104111E0	1.516830921E0	2.259661677E0
1.058236249E1	-4.592460096E-1	-1.520727634E0	8.528771400E-1	1.803030463E0
1.059237233E1	-3.042491674E-1	-1.492255211E0	8.914995193E-2	1.525562481E0
1.060238210E1	-1.747936904E-1	-1.448350906E0	-8.027005196E-1	1.665113001E0
1.061236126E1	-7.222151756E-2	-1.351689339E0	-1.416550636E0	1.959310011E0
1.062237110E1	-2.569943666E-2	-1.318854809E0	-1.970449924E0	2.371225711E0
1.063238087E1	-1.678258181E-2	-1.245687962E0	-2.276175976E0	2.594801963E0
1.064236002E1	-6.519728899E-2	-1.107053280E0	-2.234477043E0	2.494535088E0
1.065236987E1	-6.197094917E-3	-1.102930069E0	-2.229971886E0	2.487823899E0
1.066237964E1	9.377598763E-4	-1.022575378E0	-2.119453430E0	2.353241196E0
1.067235880E1	-5.682349205E-3	-8.859100342E-1	-1.986191750E0	2.174816439E0
1.068236864E1	-7.417237759E-2	-7.497539520E-1	-1.775977135E0	1.929177885E0
1.069237841E1	-8.610314131E-2	-6.215925217E-1	-1.486037254E0	1.613101899E0
1.070235756E1	-2.024822533E-1	-4.399476051E-1	-1.191977024E0	1.286608792E0
1.071236741E1	-4.478079379E-1	-2.435383797E-1	-6.776480675E-1	8.479680389E-1
1.072237718E1	-6.410557628E-1	-1.464667320E-1	-2.215547562E-1	6.938958888E-1
1.073235633E1	-7.318240404E-1	-7.813119888E-2	2.734532356E-1	7.851417595E-1
1.074236618E1	-7.131715417E-1	-3.266477585E-2	7.392392159E-1	1.027694144E0
1.075237595E1	-5.945577621E-1	6.842613220E-2	1.221787930E0	1.360495062E0
1.076235533E1	-4.279995561E-1	1.478190422E-1	1.470345974E0	1.538489965E0
1.077236495E1	-2.808516026E-1	2.268371582E-1	1.647770405E0	1.686855070E0
1.078237472E1	-1.264849901E-1	3.299527168E-1	1.695924759E0	1.732347551E0
1.079238456E1	4.143524170E-2	4.216089249E-1	1.889660835E0	1.936566301E0
1.080236372E1	2.484577894E-1	4.502077103E-1	2.014731407E0	2.079317412E0
1.081237356E1	2.224759459E-1	4.768009186E-1	2.132514954E0	2.196464134E0
1.082238333E1	-4.976075888E-2	4.621186256E-1	2.077471256E0	2.128829861E0
1.083236249E1	-3.410923481E-1	5.377593040E-1	1.745859623E0	1.858374258E0
1.084237233E1	-5.072941184E-1	6.276831627E-1	1.289104939E0	1.520896123E0
1.085238210E1	-5.027622581E-1	7.328243256E-1	8.918437958E-1	1.259041991E0
1.086236126E1	-1.984186172E-1	7.167730331E-1	8.376927376E-1	1.120206522E0
1.087237103E1	3.158251047E-1	5.530247688E-1	1.093963146E0	1.265834609E0
1.088238087E1	7.604932189E-1	3.877530098E-1	1.648533344E0	1.856438666E0
1.089236003E1	9.146412611E-1	2.690806389E-1	2.397455215E0	2.580070646E0
1.090236987E1	9.202940464E-1	1.194286346E-1	3.268755436E0	3.397935613E0
1.091237964E1	7.630065680E-1	-9.365081787E-4	3.813549995E0	3.889131454E0
1.092235880E1	4.187935591E-1	5.839252472E-2	4.186993122E0	4.208290524E0
1.093236864E1	3.980302811E-2	4.176092148E-2	4.134062290E0	4.134464811E0
1.094237841E1	-3.068637848E-1	-8.539628983E-2	3.751027107E0	3.764526832E0
1.095235780E1	-5.668521523E-1	-2.440047264E-1	3.190974236E0	3.250104035E0
1.096236741E1	-6.661994457E-1	-4.202270508E-1	2.615149021E0	2.731193307E0
1.097237718E1	-5.862188339E-1	-6.474118233E-1	1.863554001E0	2.058064164E0
1.098235633E1	-3.242528439E-1	-8.060927391E-1	1.159258366E0	1.448725429E0
1.099236618E1	-1.064391136E-1	-8.986968994E-1	5.488839149E-1	1.058422862E0
1.100237595E1	2.988165617E-2	-9.571485519E-1	-2.593946457E-2	9.579661370E-1
1.101235510E1	2.350193262E-1	-1.028281689E0	-5.465068817E-1	1.187967629E0
1.102236495E1	4.026876688E-1	-1.124909878E0	-8.128523827E-1	1.445098124E0
1.103237480E1	6.226227880E-1	-1.245198250E0	-1.010038853E0	1.719987297E0
1.104238456E1	7.998567224E-1	-1.379297256E0	-1.048437595E0	1.908259178E0
1.105236372E1	9.654641151E-1	-1.492460728E0	-9.443240166E-1	2.012786086E0
1.106237357E1	1.020320177E0	-1.535773277E0	-7.397584915E-1	1.986679503E0
1.107238333E1	9.117897153E-1	-1.568743229E0	-4.712700844E-1	1.874676318E0
1.108236249E1	6.479544640E-1	-1.663793564E0	-1.216726303E-1	1.789653106E0
1.109237226E1	1.860396266E-1	-1.782324791E0	2.223253250E-1	1.805746647E0
1.110238210E1	-2.577925026E-1	-1.822367668E0	3.245058060E-1	1.868899385E0
1.111236126E1	-6.712155342E-1	-1.792118073E0	3.846049309E-1	1.951957590E0
1.112237103E1	-1.030210972E0	-1.694519997E0	2.954082489E-1	2.004993441E0
1.113238087E1	-1.151646256E0	-1.590487480E0	1.221275330E-1	1.967448769E0
1.114236003E1	-1.066005111E0	-1.494624138E0	-1.370387077E-1	1.840936668E0
1.115236987E1	-9.405677915E-1	-1.399820805E0	-4.340515137E-1	1.741426648E0
1.116237964E1	-8.292421699E-1	-1.211271286E0	-6.359691620E-1	1.599774196E0
1.117235880E1	-7.271571159E-1	-1.051431179E0	-7.445030212E-1	1.479374782E0
1.118236864E1	-6.023923159E-1	-9.210228920E-1	-8.807787895E-1	1.409585381E0
1.119237841E1	-4.824675322E-1	-7.858071327E-1	-9.735851288E-1	1.340945850E0
1.120235780E1	-3.189198971E-1	-6.298456192E-1	-1.038774014E0	1.255972474E0
1.121236741E1	-1.584687233E-1	-5.289583206E-1	-1.024574280E0	1.163899350E0
1.122237718E1	-1.525002718E-2	-4.362730980E-1	-1.025789261E0	1.114814059E0
1.123235634E1	2.991759777E-2	-3.318614960E-1	-8.780145645E-1	9.391148442E-1
1.124236618E1	3.934895992E-2	-2.907962799E-1	-5.204892159E-1	5.975113730E-1
1.125237595E1	-7.411837578E-4	-3.553948402E-1	-5.684804916E-2	3.599135209E-1
1.126235510E1	-4.922032356E-2	-4.761304855E-1	3.657422066E-1	6.024037194E-1
1.127236495E1	-8.982032537E-2	-5.571594238E-1	5.251393318E-1	7.708862641E-1
1.128237480E1	-1.746706367E-1	-5.239691734E-1	3.197336197E-1	6.381873656E-1
1.129238456E1	-3.606947362E-1	-4.564042091E-1	7.420063019E-3	5.817736263E-1
1.130236372E1	-5.240582824E-1	-3.429942131E-1	-1.929988861E-1	6.553859043E-1
1.131237349E1	-5.864873528E-1	-2.837281227E-1	-2.383527756E-1	6.937442672E-1
1.132238334E1	-5.646446347E-1	-2.876448631E-1	-1.765742302E-1	6.578309734E-1
1.133236249E1	-4.530702233E-1	-3.335013390E-1	2.410888672E-3	5.625847338E-1
1.134237226E1	-3.289728165E-1	-3.479318619E-1	3.880076408E-1	6.163031915E-1
1.135238210E1	-3.008775115E-1	-3.273701668E-1	9.022688866E-1	1.005876556E0
1.136236126E1	-3.167314529E-1	-2.794880867E-1	1.289237022E0	1.356674060E0
1.137237110E1	-4.683927596E-1	-2.117075920E-1	1.409881115E0	1.500658735E0
1.138238087E1	-8.756510615E-1	-1.422257423E-1	1.159575462E0	1.460002807E0
1.139236003E1	-1.453876376E0	1.035513878E-1	5.523734093E-1	1.558716071E0
1.140236987E1	-1.730846405E0	3.133153915E-1	-3.599691391E-2	1.759344080E0
1.141237964E1	-1.703553677E0	5.204606056E-1	-2.018742561E-1	1.792687253E0
1.142235880E1	-1.286264658E0	6.085338593E-1	3.112754822E-1	1.456599689E0
1.143236864E1	-8.443212509E-1	5.163989067E-1	1.543718338E0	1.833742761E0
1.144237841E1	-2.376988381E-1	9.048938751E-2	2.856139183E0	2.867441386E0
1.145235757E1	4.607179761E-2	-2.604875565E-1	4.447371006E0	4.455231222E0
1.146236741E1	-3.179538250E-2	-5.245714188E-1	5.745652199E0	5.769636497E0
1.147237718E1	-3.261280656E-1	-7.071142197E-1	6.128641129E0	6.177913249E0
1.148235634E1	-7.759867907E-1	-7.071509361E-1	5.795231819E0	5.889561086E0
1.149236618E1	-1.061827660E0	-4.269495010E-1	4.664494991E0	4.802840553E0
1.150237595E1	-1.362752676E0	-1.233243942E-2	3.083345890E0	3.371093120E0
1.151235534E1	-1.476675868E0	3.239302635E-1	1.750259399E0	2.312771152E0
1.152236495E1	-1.073042154E0	3.764266968E-1	3.442082405E-1	1.188105987E0
1.153237472E1	-5.530104637E-1	3.271832466E-1	-8.453154564E-1	1.061803970E0
1.154238457E1	-1.609366536E-1	2.818541527E-1	-1.854692459E0	1.882877183E0
1.155236372E1	-6.505966187E-2	2.439270020E-1	-2.386919498E0	2.400232871E0
1.156237349E1	-8.466386795E-2	2.302780151E-1	-2.422721386E0	2.435112903E0
1.157238334E1	-5.193912983E-2	1.160550117E-1	-1.965125561E0	1.969234600E0
1.158236249E1	-1.778423786E-3	-2.608823776E-2	-1.145683289E0	1.145981656E0
1.159237234E1	-1.881361008E-2	-2.693414688E-1	-2.128729820E-1	3.438221709E-1
1.160238210E1	-2.186178565E-1	-4.291758537E-1	5.971932411E-1	7.672192958E-1
1.161236126E1	-7.023977637E-1	-4.905366898E-1	1.541857719E0	1.763891745E0
1.162237111E1	-1.088052750E0	-5.467791557E-1	2.129616261E0	2.453179905E0
1.163238087E1	-1.358986616E0	-6.034455299E-1	2.513650894E0	2.920519123E0
1.164236003E1	-1.490593195E0	-6.772360802E-1	2.548443317E0	3.029039472E0
1.165236987E1	-1.569806576E0	-6.378078461E-1	2.344213963E0	2.892478286E0
1.166237964E1	-1.562752247E0	-5.346064568E-1	1.971125126E0	2.571640121E0
1.167235880E1	-1.417136788E0	-4.678635597E-1	1.488934517E0	2.108103172E0
1.168236864E1	-1.198333740E0	-4.735450745E-1	8.841304779E-1	1.562669316E0
1.169237841E1	-9.668968320E-1	-4.095578194E-1	2.115788460E-1	1.071164179E0
1.170235757E1	-8.056861162E-1	-3.400535583E-1	-2.859349251E-1	9.200681071E-1
1.171236741E1	-6.509774923E-1	-3.058614731E-1	-6.884617805E-1	9.956417827E-1
1.172237718E1	-4.989615083E-1	-2.840237617E-1	-9.704174995E-1	1.127538118E0
1.173235634E1	-4.226549268E-1	-3.012962341E-1	-1.214801788E0	1.321045038E0
1.174236618E1	-3.993565738E-1	-2.637100220E-1	-1.314306736E0	1.398724721E0
1.175237595E1	-3.703790903E-1	-2.109804153E-1	-1.368100643E0	1.432966425E0
1.176235534E1	-3.887549639E-1	-1.916007996E-1	-1.229549885E0	1.303700198E0
1.177236495E1	-3.996662498E-1	-1.791129112E-1	-9.667577744E-1	1.061336488E0
1.178237472E1	-5.746973753E-1	-2.677659988E-1	-5.582313538E-1	8.447472685E-1
1.179238457E1	-7.952463031E-1	-4.282655716E-1	-1.801838875E-1	9.210289440E-1
1.180236372E1	-1.125288486E0	-4.644637108E-1	1.744241714E-1	1.229806695E0
1.181237357E1	-1.276049376E0	-4.478082657E-1	5.889577866E-1	1.475027297E0
1.182238334E1	-1.232960105E0	-4.827995300E-1	8.111424446E-1	1.552816175E0
1.183236249E1	-1.132144570E0	-5.621123314E-1	9.339542389E-1	1.571620858E0
1.184237234E1	-9.692188501E-1	-6.439852715E-1	8.629331589E-1	1.448708337E0
1.185238210E1	-3.001950979E-1	-4.524598122E-1	3.794035912E-1	6.624077773E-1
1.186236126E1	1.389391124E-1	-5.459837914E-1	1.683850288E-1	5.880101150E-1
1.187237103E1	5.683850050E-1	-6.228594780E-1	1.381072998E-1	8.544524969E-1
1.188238088E1	8.916059732E-1	-6.018738747E-1	3.735918999E-1	1.138764366E0
1.189236003E1	1.164391518E0	-5.759558678E-1	6.633696556E-1	1.458626775E0
1.190236988E1	1.380931377E0	-6.158905029E-1	9.581923485E-1	1.790090824E0
1.191237964E1	1.471884847E0	-7.197604179E-1	1.087620735E0	1.966575431E0
1.192235880E1	1.170745611E0	-7.344284058E-1	7.921829224E-1	1.592979646E0
1.193236864E1	5.740807652E-1	-4.578704834E-1	1.204152107E-1	7.441195654E-1
1.194237841E1	-1.592509300E-1	-1.641178131E-2	-4.350223541E-1	4.635457408E-1
1.195235780E1	-3.078657985E-1	4.143843651E-1	-9.994544983E-1	1.124902238E0
1.196236741E1	-1.090647727E-1	7.047243118E-1	-1.103528023E0	1.313889484E0
1.197237718E1	3.199999034E-1	7.746987343E-1	-7.145628929E-1	1.101434608E0
1.198235634E1	7.598739862E-1	5.772037506E-1	1.714863777E-1	9.695257719E-1
1.199236618E1	1.090128303E0	1.514582634E-1	1.268585682E0	1.679472820E0
1.200237595E1	1.325504303E0	-1.747879982E-1	1.877483845E0	2.304877023E0
1.201235511E1	1.212797284E0	-2.335805893E-1	2.377607346E0	2.679263674E0
1.202236495E1	9.623790979E-1	-1.071872711E-1	2.594199181E0	2.769030882E0
1.203237480E1	8.372434974E-1	-4.219532013E-2	2.473274708E0	2.611483276E0
1.204238457E1	7.075264454E-1	-6.509399414E-2	2.012843609E0	2.134565598E0
1.205236372E1	5.483416319E-1	-8.747482300E-2	1.493463516E0	1.593349825E0
1.206237357E1	4.654002786E-1	-1.834473610E-1	9.420547485E-1	1.066638412E0
1.207238334E1	6.164231896E-1	-3.748226166E-1	6.875810623E-1	9.966128937E-1
1.208236249E1	9.496569037E-1	-6.160292625E-1	5.793581009E-1	1.271611614E0
1.209237226E1	1.311750293E0	-7.793989182E-1	4.729309082E-1	1.597440186E0
1.210238211E1	1.533679008E0	-8.389806747E-1	2.080526352E-1	1.760495888E0
1.211236126E1	1.602395892E0	-8.025732040E-1	-6.414508820E-2	1.793296109E0
1.212237103E1	1.555023789E0	-7.922954559E-1	-4.467258453E-1	1.801498003E0
1.213238088E1	1.400922060E0	-8.091168404E-1	-7.373723984E-1	1.777911903E0
1.214236003E1	1.167017937E0	-8.766460419E-1	-8.406705856E-1	1.684388964E0
1.215236988E1	9.832156897E-1	-9.103279114E-1	-8.936018944E-1	1.610569571E0
1.216237964E1	7.622501850E-1	-9.433879852E-1	-8.148245811E-1	1.461145213E0
1.217235880E1	5.175637603E-1	-9.813718796E-1	-7.113690376E-1	1.317956342E0
1.218236864E1	2.671947479E-1	-1.027772427E0	-6.857652664E-1	1.264113600E0
1.219237841E1	1.749694347E-2	-9.964652061E-1	-7.954792976E-1	1.275161309E0
1.220235780E1	-2.274389267E-1	-9.525103569E-1	-9.732317924E-1	1.380646431E0
1.221236741E1	-2.902208269E-1	-1.002365112E0	-1.277099609E0	1.649226291E0
1.222237718E1	-2.617633641E-1	-9.816241264E-1	-1.465435028E0	1.783144920E0
1.223235634E1	-2.242443711E-1	-9.439187050E-1	-1.659086704E0	1.921935678E0
1.224236618E1	-1.825067401E-1	-7.978639603E-1	-1.741087437E0	1.923871376E0
1.225237595E1	-1.593736857E-1	-6.910729408E-1	-1.839018345E0	1.971032789E0
1.226235511E1	-2.125485241E-1	-5.924730301E-1	-1.837931156E0	1.942728005E0
1.227236495E1	-3.320278525E-1	-5.378494263E-1	-1.864837170E0	1.969046005E0
1.228237480E1	-4.442249537E-1	-4.502363205E-1	-1.879305840E0	1.982886530E0
1.229238457E1	-5.050400496E-1	-3.223533630E-1	-1.720991135E0	1.822302836E0
1.230236372E1	-5.153886080E-1	-2.324905396E-1	-1.546059132E0	1.646200506E0
1.231237349E1	-4.350185692E-1	-1.639232635E-1	-1.299412727E0	1.380067182E0
1.232238334E1	-3.117667437E-1	-5.479526520E-2	-1.064545155E0	1.110611277E0
1.233236249E1	-5.486293882E-2	-3.715038300E-3	-8.697867393E-1	8.715232157E-1
1.234237226E1	5.532354116E-2	1.236023903E-1	-5.357804298E-1	5.526290927E-1
1.235238211E1	3.299438953E-1	1.455721855E-1	-2.986474037E-1	4.682355252E-1
1.236236126E1	7.105306387E-1	2.394361496E-1	-2.975797653E-2	7.503792344E-1
1.237237111E1	9.803336859E-1	4.413261414E-1	1.928482056E-1	1.092251495E0
1.238238088E1	1.243405104E0	5.476312637E-1	4.434232712E-1	1.429188739E0
1.239236003E1	1.135212898E0	5.105509758E-1	6.570096016E-1	1.407491471E0
1.240236988E1	7.690680027E-1	6.207485199E-1	8.251976967E-1	1.287534682E0
1.241237965E1	3.550347686E-1	7.826385498E-1	8.668727875E-1	1.220672444E0
1.242235880E1	1.160979271E-3	8.689522743E-1	9.417195320E-1	1.281372342E0
1.243236864E1	-8.256036043E-2	8.546648026E-1	9.274969101E-1	1.263929846E0
1.244237841E1	1.956038475E-1	7.604255676E-1	7.057914734E-1	1.055769631E0
1.245235757E1	3.711896539E-1	7.366218567E-1	5.453572273E-1	9.888417590E-1
1.246236741E1	3.986533880E-1	7.607164383E-1	5.048985481E-1	9.962612946E-1
1.247237718E1	2.997981310E-1	7.396874428E-1	5.624704361E-1	9.764166241E-1
1.248235634E1	1.644237041E-1	7.263083458E-1	5.699992180E-1	9.377942611E-1
1.249236618E1	-2.262935638E-1	7.923793793E-1	3.325695992E-1	8.886373816E-1
1.250237595E1	-9.601074457E-1	9.725656509E-1	3.121662140E-2	1.366991123E0
1.251235534E1	-1.936514139E0	1.132451534E0	-2.451953888E-1	2.256691000E0
1.252236495E1	-2.379812956E0	1.100260735E0	-6.201958656E-1	2.694202350E0
1.253237472E1	-2.418403864E0	1.020918369E0	-8.341579437E-1	2.754409381E0
1.254238457E1	-3.386418819E-1	4.675636292E-1	2.994741917E0	3.049880853E0
1.255236372E1	-2.239414454E-1	5.191488266E-1	1.973391533E0	2.052788206E0
1.256237349E1	9.850133657E-1	-7.794237137E-2	3.908234119E0	4.031205809E0
1.257238334E1	1.753706455E0	-7.824325562E-1	5.358823299E0	5.692510359E0
1.258236249E1	1.419309974E0	-1.049536705E0	5.992949009E0	6.247511978E0
1.259237234E1	2.518897653E-1	-1.024024010E0	5.670928955E0	5.768146049E0
1.260238211E1	4.119361043E-1	-9.932241440E-1	4.973230362E0	5.088143648E0
1.261236126E1	8.811146021E-2	-5.552778244E-1	3.835800171E0	3.876784756E0
1.262237103E1	1.192193151E0	-3.971676826E-1	2.181091309E0	2.517186122E0
1.263238088E1	4.411680698E0	-5.702228546E-1	5.775899887E-1	4.485720776E0
1.264236003E1	2.571942091E0	6.601166725E-1	-1.948729038E0	3.293658301E0
1.265236988E1	-6.712155342E-1	7.628707886E-1	-3.173049927E0	3.331778500E0
