"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.279926897E2,-3.328907013E0,8.647099495E0,-2.717249393E0,9.655951317E0
1.280026993E2,-2.370115042E0,6.919076920E0,-2.477991343E0,7.722144250E0
1.280127092E2,-1.056140423E0,4.418815613E0,-1.801598072E0,4.887445102E0
1.280226885E2,-7.573387027E-2,2.267127037E0,-1.332894325E0,2.631008914E0
1.280326983E2,5.355523825E-1,6.719303131E-1,-7.911171913E-1,1.167978215E0
1.280427080E2,1.008080482E0,-7.212810516E-1,-1.251817942E0,1.761681235E0
1.280526873E2,1.221766710E0,-1.581562519E0,-1.820956945E0,2.703689718E0
1.280626971E2,1.115802288E0,-2.037363052E0,-1.523733616E0,2.778061750E0
1.280727067E2,5.994085670E-1,-2.035117626E0,-1.825773716E-1,2.129396365E0
1.280826860E2,4.163670540E-2,-1.840956688E0,1.147048712E0,2.169464425E0
1.280926959E2,-2.952318192E-1,-1.661052704E0,1.816365480E0,2.479000095E0
1.281027055E2,-5.900228024E-1,-1.315489769E0,2.065912008E0,2.519252402E0
1.281127153E2,-1.003525615E0,-8.789339066E-1,1.989877462E0,2.395662912E0
1.281226944E2,-1.072602987E0,-5.474510193E-1,1.685149908E0,2.071209791E0
1.281327043E2,-1.311429858E0,-2.176475525E-2,1.584476352E0,2.056912076E0
1.281427141E2,-1.377252817E0,3.062353134E-1,1.642924547E0,2.165596097E0
1.281526934E2,-8.579229712E-1,2.193155289E-1,1.760524392E0,1.970679391E0
1.281627030E2,-5.768359900E-1,1.278276443E-1,1.472273827E0,1.586401553E0
1.281727129E2,-1.121250391E-1,-3.629579544E-1,9.567553997E-1,1.029413132E0
1.281826922E2,3.024468422E-1,-1.026121140E0,4.206254482E-1,1.149488779E0
1.281927018E2,6.623560190E-1,-1.880576611E0,1.358377934E-1,1.998433334E0
1.282027116E2,8.467144370E-1,-2.534132481E0,3.361854553E-1,2.692911701E0
1.282126910E2,9.579238296E-1,-2.955069065E0,7.962434292E-1,3.206876181E0
1.282227006E2,1.049525976E0,-2.862285137E0,1.234131336E0,3.288960495E0
1.282327104E2,9.167609215E-1,-1.914105415E0,1.406054616E0,2.545827903E0
1.282426897E2,4.818307757E-1,-7.086935043E-1,1.075561762E0,1.375223794E0
1.282526993E2,-1.785445660E-1,7.588491440E-1,4.258825779E-1,8.883164726E-1
1.282627092E2,-8.895063996E-1,2.308059692E0,-4.352693558E-1,2.511537495E0
1.282726885E2,-1.511659503E0,3.889351845E0,-1.378265858E0,4.394518062E0
1.282826983E2,-1.613393545E0,4.919225693E0,-2.083072662E0,5.580413234E0
1.282927080E2,-1.465705037E0,5.334936142E0,-2.767832279E0,6.186334167E0
1.283026873E2,-8.732154965E-1,5.028073311E0,-3.176802397E0,6.011330967E0
1.283126971E2,-1.015372947E-2,3.636067390E0,-3.154049397E0,4.813430872E0
1.283227067E2,7.022484541E-1,1.948574066E0,-2.822591543E0,3.501016538E0
1.283326860E2,1.176685810E0,3.141698837E-1,-2.300532818E0,2.603025827E0
1.283426959E2,1.223436236E0,-1.189204216E0,-1.696803093E0,2.406271728E0
1.283527055E2,1.076913238E0,-2.154075146E0,-1.225899220E0,2.702334315E0
1.283627153E2,9.130001068E-1,-2.797414303E0,-8.179605007E-1,3.054202901E0
1.283726946E2,8.082959056E-1,-3.192924976E0,-4.642424583E-1,3.326204028E0
1.283827043E2,7.586770058E-1,-3.430754662E0,-1.549766064E-1,3.517056453E0
1.283927141E2,7.239291668E-1,-3.516471386E0,5.043840408E-2,3.590569381E0
1.284026934E2,7.199433446E-1,-3.386794090E0,9.252929688E-2,3.463705285E0
1.284127030E2,8.268582821E-1,-3.176688671E0,2.654838562E-2,3.282643805E0
1.284227129E2,7.979290485E-1,-2.783446789E0,-1.410937309E-2,2.895594217E0
1.284326922E2,5.239300728E-1,-2.291648388E0,4.239487648E-2,2.351159795E0
1.284427018E2,3.310395777E-1,-1.624808788E0,-8.674716949E-2,1.660456525E0
1.284527116E2,1.235121116E-1,-7.080821991E-1,-4.018898010E-1,8.234992742E-1
1.284626910E2,-5.578209460E-2,5.765790939E-1,-1.130482912E0,1.270254584E0
1.284727006E2,-1.941299438E-1,1.956570625E0,-2.070343971E0,2.855202131E0
1.284827104E2,-1.076429188E-1,3.199115753E0,-2.873838902E0,4.301729726E0
1.284926897E2,2.439984381E-1,3.999218941E0,-3.524999619E0,5.336563471E0
1.285026993E2,2.766737938E-1,4.072981834E0,-3.702827454E0,5.511502569E0
1.285127092E2,-2.884109914E-1,3.929573059E0,-3.486608982E0,5.261289530E0
1.285226885E2,-9.319836497E-1,3.743978500E0,-2.983417988E0,4.877166331E0
1.285326983E2,-8.592188358E-1,3.043664932E0,-2.168792963E0,3.834816312E0
1.285427080E2,-1.926651448E-1,1.837782860E0,-1.507479191E0,2.384755587E0
1.285526873E2,3.859501779E-1,4.582633972E-1,-1.080966234E0,1.235900838E0
1.285626971E2,8.630506992E-1,-7.360792160E-1,-6.877326965E-1,1.326516258E0
1.285727067E2,1.078744888E0,-1.717706680E0,-2.699689865E-1,2.046238018E0
1.285826860E2,1.050169587E0,-2.289389133E0,5.756950378E-2,2.519419182E0
1.285926956E2,9.302273989E-1,-2.614721775E0,2.642464638E-1,2.787816201E0
1.286027055E2,5.499863029E-1,-2.610238552E0,4.166245461E-1,2.699890043E0
1.286127153E2,-1.153846234E-1,-2.217298508E0,3.532598019E-1,2.248225694E0
1.286226946E2,-3.554141521E-1,-1.945322990E0,3.436007500E-1,2.007152767E0
1.286327043E2,-1.721828878E-1,-1.911202908E0,3.907184601E-1,1.958316730E0
1.286427141E2,2.887882888E-1,-1.887190819E0,6.460440159E-1,2.015505081E0
1.286526934E2,5.908902287E-1,-1.608026981E0,8.308780193E-1,1.904011638E0
1.286627030E2,5.490010977E-1,-8.962364197E-1,6.985106468E-1,1.261966342E0
1.286727129E2,1.786392331E-1,3.467721939E-1,3.634271622E-1,5.331437257E-1
1.286826922E2,-3.927905560E-1,2.099761963E0,-6.979980469E-1,2.247328635E0
1.286927018E2,-1.177035093E0,3.895810127E0,-2.139657736E0,4.597921638E0
1.287027116E2,-1.660477638E0,5.764808655E0,-3.604709864E0,6.998866909E0
1.287126910E2,-1.617135286E0,6.948064804E0,-4.793609142E0,8.594732088E0
1.287227006E2,-1.043311715E0,6.795012474E0,-4.832736015E0,8.403334532E0
1.287327104E2,-3.460813761E-1,4.676959038E0,-3.484269381E0,5.842418273E0
1.287426897E2,1.369906068E-1,2.217557907E0,-1.961292982E0,2.963612603E0
1.287526996E2,1.611702144E-1,3.749341965E-1,-1.002851963E0,1.082711203E0
1.287627092E2,-6.031652167E-2,-9.559497833E-1,-3.567810059E-1,1.022140283E0
1.287726885E2,-9.077303857E-2,-1.739932537E0,-1.066751480E-1,1.745561390E0
1.287826983E2,1.861743033E-1,-2.401574135E0,-3.176689148E-3,2.408781702E0
1.287927080E2,8.321133852E-1,-3.000063419E0,-2.019000053E-2,3.113390570E0
1.288026873E2,1.389323831E0,-3.725162029E0,1.353809834E-1,3.978112726E0
1.288126971E2,1.653853655E0,-4.246840954E0,1.583499908E-1,4.560259282E0
1.288227067E2,1.611546516E0,-4.542602062E0,-9.830355644E-2,4.820993597E0
1.288326860E2,1.047154307E0,-4.230818272E0,-6.647136211E-1,4.408877362E0
1.288426959E2,5.775818825E-1,-3.709619999E0,-1.095560551E0,3.910899422E0
1.288527055E2,5.606985688E-1,-3.589859486E0,-7.687094212E-1,3.713810467E0
1.288627153E2,8.752770424E-1,-4.045784950E0,-2.388713360E-1,4.146268838E0
1.288726946E2,1.154372573E0,-4.471235275E0,1.731367111E-1,4.621092646E0
1.288827043E2,1.194556952E0,-4.277077198E0,3.119592667E-1,4.451704646E0
1.288927141E2,9.004309177E-1,-3.364860058E0,2.159292698E-1,3.489940472E0
1.289026934E2,3.034674227E-1,-1.728668213E0,-4.821848869E-2,1.755765158E0
1.289127030E2,-4.566226602E-1,9.392061234E-1,-6.898369789E-1,1.251593965E0
1.289227129E2,-1.426019430E0,3.843034744E0,-1.980131865E0,4.552292792E0
1.289326922E2,-2.850221157E0,6.837742805E0,-3.325731754E0,8.120281954E0
1.289427018E2,-4.244319439E0,9.032677650E0,-4.338375092E0,1.088232565E1
1.289527116E2,-4.959813118E0,9.943583488E0,-5.517984390E0,1.240656078E1
1.289626910E2,-4.355348110E0,8.043194771E0,-5.769207001E0,1.081414762E1
1.289727006E2,-1.826084495E0,4.576801300E0,-4.959681511E0,6.991433001E0
1.289827104E2,5.992469192E-1,1.309009552E0,-4.024938583E0,4.274661797E0
1.289926897E2,1.835735202E0,-9.653854370E-1,-3.092679262E0,3.723782726E0
1.290026993E2,2.383484840E0,-2.720915318E0,-2.194174767E0,4.230695340E0
1.290127092E2,2.494943142E0,-4.092900276E0,-1.270732403E0,4.958965093E0
1.290226885E2,2.169648886E0,-5.172378063E0,-6.572561264E-1,5.647376093E0
1.290326983E2,1.666924000E0,-5.618294716E0,-4.088923931E-1,5.874611828E0
1.290427080E2,1.052674294E0,-5.608726501E0,-1.144144535E-1,5.707804026E0
1.290526873E2,5.202230215E-1,-5.306984901E0,2.451846600E-1,5.338055475E0
1.290626971E2,5.045455694E-1,-4.660406113E0,7.008306980E-1,4.739737866E0
1.290727067E2,1.044976950E0,-3.708039284E0,3.888514042E-1,3.872045657E0
1.290826860E2,1.460558891E0,-2.515458584E0,-1.100311279E-1,2.910819646E0
1.290926959E2,1.746421218E0,-1.219384193E0,-1.030098677E0,2.366006797E0
1.291027055E2,1.961845279E0,-1.892690659E-1,-1.741014242E0,2.629789016E0
1.291127153E2,2.190395832E0,-2.365713120E-1,-1.717861414E0,2.793715756E0
1.291226946E2,1.813083172E0,-1.041551590E0,-1.507372618E0,2.577648640E0
1.291327043E2,7.618324757E-1,-1.936559200E0,-1.262836933E0,2.434215968E0
1.291427141E2,-4.092746377E-1,-1.896600723E0,-1.236206532E0,2.300610054E0
1.291526934E2,-1.531192780E0,-9.873819351E-1,-1.494653940E0,2.356579049E0
1.291627030E2,-2.130469322E0,3.666162491E-1,-1.831905842E0,2.833581836E0
1.291727129E2,-1.862720013E0,1.886250496E0,-2.502100229E0,3.645294547E0
1.291826922E2,-7.582944036E-1,2.626922607E0,-2.888972759E0,3.977674747E0
1.291927018E2,8.164874315E-1,2.282327652E0,-2.941272259E0,3.811397872E0
1.292027116E2,1.797346830E0,1.225322723E0,-2.737875938E0,3.496832289E0
1.292126910E2,1.584597349E0,1.777343750E-1,-2.765559435E0,3.192312211E0
1.292227006E2,7.196364999E-1,-5.750656128E-2,-2.908816814E0,2.997065057E0
1.292327104E2,-2.116483748E-1,1.765594482E-1,-2.919558525E0,2.932539898E0
1.292426897E2,-6.010106802E-1,2.358999252E-1,-2.735686302E0,2.810843673E0
1.292526993E2,-2.281078994E-1,-4.512338638E-1,-1.996039867E0,2.059082409E0
1.292627092E2,2.256000042E-1,-1.217941284E0,-1.189550161E0,1.717354337E0
1.292726885E2,6.627519131E-1,-1.718188286E0,-4.964494705E-1,1.907320938E0
1.292826983E2,8.052461147E-1,-1.720485210E0,-6.617283821E-2,1.900754984E0
1.292927080E2,1.847910583E-1,-8.939514160E-1,1.067545414E-1,9.190720328E-1
1.293026873E2,-6.961825490E-1,1.275987625E-1,3.356766701E-2,7.085748895E-1
1.293126971E2,-1.236110926E0,8.008413315E-1,-2.897710800E-1,1.501094380E0
1.293227067E2,-1.313515663E0,1.018953323E0,-1.044544220E0,1.963329290E0
1.293326860E2,-8.589941263E-1,7.021970749E-1,-2.081671476E0,2.358878500E0
1.293426959E2,-1.993295699E-1,3.002910614E-1,-3.528706789E0,3.547066196E0
1.293527055E2,5.357915163E-1,-4.222011566E-2,-4.780622482E0,4.810738655E0
1.293627153E2,1.282704115E0,-4.795894623E-1,-4.859560966E0,5.048828447E0
1.293726944E2,1.908375502E0,-9.195661545E-1,-3.723410845E0,4.283840250E0
1.293827043E2,2.077167034E0,-1.164622307E0,-2.132331848E0,3.196530481E0
1.293927141E2,1.986756325E0,-1.422034264E0,-9.599714279E-1,2.625057577E0
1.294026934E2,1.379289269E0,-1.891010284E0,-2.893483639E-1,2.358406509E0
1.294127030E2,6.518541574E-1,-2.218222618E0,-2.381348610E-2,2.312140244E0
1.294227128E2,1.171808541E-1,-2.347148418E0,3.829669952E-2,2.350383732E0
1.294326922E2,-8.191226423E-2,-2.198179245E0,-2.239596844E-1,2.211076560E0
1.294427018E2,8.523792028E-3,-1.890685081E0,-7.037479877E-1,2.017430039E0
1.294527116E2,2.364338338E-1,-1.950450897E0,-1.048212767E0,2.226860944E0
1.294626910E2,3.499711156E-1,-2.291732788E0,-1.211971641E0,2.615988190E0
1.294727006E2,2.707476318E-1,-2.812145233E0,-1.320696831E0,3.118606293E0
1.294827104E2,8.638357371E-2,-3.147962570E0,-1.465240955E0,3.473335792E0
1.294926897E2,-3.967202902E-1,-3.196620941E0,-1.656356692E0,3.622056035E0
1.295026993E2,-9.288479686E-1,-2.797976017E0,-1.935798526E0,3.526860399E0
1.295127092E2,-7.206418514E-1,-2.255963802E0,-2.321802139E0,3.316543763E0
1.295226885E2,-2.758075297E-1,-1.823666573E0,-2.456013680E0,3.071454502E0
1.295326983E2,6.323103309E-1,-1.678302288E0,-2.374702215E0,2.975857109E0
1.295427080E2,9.413251877E-1,-1.468289375E0,-2.178556204E0,2.790712083E0
1.295526873E2,4.674047530E-1,-6.962499619E-1,-2.048266888E0,2.213284540E0
1.295626971E2,-4.078264832E-1,4.028778076E-1,-2.186908960E0,2.260797153E0
1.295727067E2,-1.415056229E0,1.760181427E0,-2.308899641E0,3.229805000E0
1.295826860E2,-2.218944311E0,2.993388176E0,-2.694470644E0,4.598288669E0
1.295926959E2,-2.699249506E0,4.057508469E0,-2.855664968E0,5.648375455E0
1.296027055E2,-2.699302673E0,4.770992279E0,-3.034565687E0,6.265555934E0
1.296127153E2,-2.179064751E0,5.098496437E0,-3.370352030E0,6.488625580E0
1.296226944E2,-1.237027526E0,4.903870583E0,-3.884752035E0,6.377262905E0
1.296327043E2,2.516711652E-1,4.028192520E0,-4.073712349E0,5.734527501E0
1.296427141E2,2.194929838E0,2.516544342E0,-3.777063370E0,5.041519624E0
1.296526934E2,3.587940931E0,9.196577072E-1,-4.456976891E0,5.795147403E0
1.296627030E2,3.863642693E0,-8.272762299E-1,-5.297159195E0,6.608480639E0
1.296727129E2,3.413506985E0,-1.854338646E0,-5.459797382E0,6.700745422E0
1.296826922E2,2.553144693E0,-2.348614693E0,-2.994713545E0,4.582886428E0
1.296927018E2,2.251488209E0,-2.203339577E0,-6.235790253E-2,3.150840039E0
1.297027116E2,1.570683718E0,-1.648684025E0,2.066931486E0,3.075290575E0
1.297126910E2,7.593468428E-1,-1.504532337E0,3.176444530E0,3.595834401E0
1.297227006E2,2.110585719E-1,-1.994782448E0,3.678727150E0,4.190075916E0
1.297327104E2,2.668488026E-2,-3.200663090E0,3.365709305E0,4.644669571E0
1.297426897E2,-1.424298584E-1,-4.571740150E0,2.809279919E0,5.367787992E0
1.297526993E2,-3.955392540E-1,-5.457160950E0,2.285557747E0,5.929656916E0
1.297627092E2,-5.727905035E-1,-6.146685123E0,1.912458181E0,6.462764367E0
1.297726885E2,-5.789598823E-1,-6.694578171E0,1.607203126E0,6.909100760E0
1.297826983E2,-6.234463453E-1,-7.083057880E0,1.438683152E0,7.254529860E0
1.297927080E2,-6.616870165E-1,-7.229028702E0,1.392134786E0,7.391530622E0
1.298026873E2,-3.741925061E-1,-7.255085945E0,1.173380494E0,7.358879934E0
1.298126971E2,1.737780869E-1,-7.216436386E0,8.701467514E-1,7.270784573E0
1.298227067E2,7.382374406E-1,-6.852666855E0,4.251251221E-1,6.905415912E0
1.298326860E2,1.192409754E0,-5.841270447E0,-2.188775539E-1,5.965751322E0
1.298426959E2,1.697676063E0,-4.367587090E0,-1.116995096E0,4.817219015E0
1.298527055E2,2.249325275E0,-2.314880848E0,-2.227089882E0,3.921487840E0
1.298627153E2,2.391309977E0,-5.461311340E-2,-3.257787943E0,4.041599718E0
1.298726946E2,1.882730126E0,2.690278053E0,-4.744064331E0,5.769611348E0
1.298827043E2,6.505687833E-1,5.933297157E0,-6.791946411E0,9.042001490E0
1.298927141E2,-1.230059981E0,9.439686775E0,-9.682206154E0,1.357813868E1
1.299026934E2,-2.377191544E0,1.195045757E1,-1.254694843E1,1.748972243E1
1.299127030E2,-2.274984360E0,1.236764622E1,-1.366546059E1,1.857091920E1
1.299227129E2,2.566433847E-1,8.761831284E0,-1.076636887E1,1.388345245E1
1.299326922E2,1.505009770E0,3.533719063E0,-8.079398155E0,8.945887288E0
1.299427018E2,1.715010643E0,-5.496025085E-2,-6.060971260E0,6.299178895E0
1.299527116E2,1.453451514E0,-2.604849815E0,-4.507003784E0,5.404706003E0
1.299626910E2,1.220280886E0,-4.775805950E0,-3.094956398E0,5.820323274E0
1.299727006E2,1.078367829E0,-6.177658558E0,-2.231497049E0,6.656269339E0
1.299827104E2,1.022177458E0,-7.116663933E0,-1.580517292E0,7.361371285E0
1.299926897E2,7.599596977E-1,-7.800992012E0,-9.933125973E-1,7.900612953E0
1.300026993E2,3.792243898E-1,-8.448179245E0,-6.577179432E-1,8.482224743E0
1.300127092E2,1.931280494E-1,-8.907497406E0,-2.346346378E-1,8.912679838E0
1.300226885E2,1.269495487E-2,-9.259747505E0,6.720125675E-2,9.260000056E0
1.300326981E2,-1.681596637E-1,-9.519260406E0,1.470587254E-1,9.521881255E0
1.300427080E2,-3.062403798E-1,-9.602207184E0,2.414900064E-1,9.610124005E0
1.300526873E2,2.317886353E-1,-8.967361450E0,5.033715963E-1,8.984468839E0
1.300626971E2,1.273679018E0,-7.638043404E0,6.559253931E-1,7.771242076E0
1.300727067E2,2.239922762E0,-5.597890854E0,1.112620473E0,6.131195667E0
1.300826860E2,3.406156063E0,-2.530615807E0,1.943578601E0,4.667270430E0
1.300926956E2,3.683533907E0,9.090290070E-1,2.504003048E0,4.545853830E0
1.301027055E2,2.791954517E0,4.730068207E0,1.984035730E0,5.839944610E0
1.301127153E2,1.541004479E-1,9.464215279E0,-8.089092970E-1,9.499971160E0
1.301226946E2,-3.261251450E0,1.368835354E1,-4.462033749E0,1.476199610E1
1.301327043E2,-6.506832600E0,1.669699478E1,-9.600904465E0,2.032992552E1
1.301427141E2,-7.433495998E0,1.625038528E1,-1.425657368E1,2.286004763E1
1.301526934E2,-2.856354237E0,9.603755951E0,-1.341524601E1,1.674394557E1
1.301627030E2,5.956298709E-1,3.840662003E0,-9.792679787E0,1.053575042E1
1.301727128E2,2.002673626E0,4.957103729E-2,-6.791999817E0,7.081272516E0
1.301826922E2,2.455172539E0,-2.664501190E0,-4.398085594E0,5.698297613E0
1.301927018E2,2.390255928E0,-4.936499596E0,-2.307954311E0,5.950546594E0
1.302027116E2,2.251713991E0,-6.492335320E0,-1.255514383E0,6.985481384E0
1.302126910E2,2.098385096E0,-7.716203690E0,-5.707826614E-1,8.016783160E0
1.302227006E2,1.767361403E0,-8.473279953E0,3.285169601E-3,8.655636908E0
1.302327104E2,1.324366570E0,-8.969394684E0,4.996798038E-1,9.080400196E0
1.302426897E2,9.864891171E-1,-9.050911903E0,8.298131227E-1,9.142251193E0
1.302526993E2,6.530538797E-1,-8.592577934E0,1.353120208E0,8.722947278E0
1.302627092E2,6.740335226E-1,-7.739451408E0,1.505512834E0,7.913279863E0
1.302726885E2,1.136084557E0,-6.439916611E0,1.708236575E0,6.758793255E0
1.302826981E2,1.728529215E0,-5.042372704E0,1.966221809E0,5.681493108E0
1.302927080E2,2.132996559E0,-3.543664455E0,2.006541967E0,4.597112437E0
1.303026873E2,2.278558254E0,-1.823005199E0,1.769539475E0,3.412688915E0
1.303126971E2,2.061420679E0,-2.065706253E-1,1.189455748E0,2.388918503E0
1.303227067E2,1.414202809E0,1.499606133E0,4.346125126E-1,2.106579259E0
1.303326860E2,5.920388699E-1,3.365872383E0,-4.408013821E-1,3.445854434E0
1.303426959E2,-5.467743278E-1,5.534517288E0,-1.801545620E0,5.845973862E0
1.303527055E2,-1.927268386E0,7.156330109E0,-3.242722273E0,8.089664504E0
1.303627153E2,-3.104104280E0,8.568591118E0,-4.809554100E0,1.030475753E1
1.303726944E2,-4.124330997E0,9.136180878E0,-5.961413860E0,1.166269105E1
1.303827043E2,-4.107050896E0,7.942725182E0,-6.636650085E0,1.113552310E1
1.303927141E2,-2.948122978E0,5.420386314E0,-5.845561504E0,8.499565059E0
1.304026934E2,-1.624842286E0,2.903362274E0,-4.544083595E0,5.631902047E0
1.304127030E2,-3.642039299E-1,8.749570847E-1,-3.460407734E0,3.587842818E0
1.304227128E2,3.251113594E-1,-9.330759048E-1,-2.547628641E0,2.732533574E0
1.304326922E2,7.405498028E-1,-2.186260223E0,-1.911761284E0,2.997161821E0
1.304427018E2,9.745324850E-1,-3.068448544E0,-1.444973707E0,3.528886374E0
1.304527116E2,1.121000767E0,-3.662102222E0,-9.399964809E-1,3.943504633E0
1.304626910E2,1.300776124E0,-3.923494816E0,-5.524988174E-1,4.170261987E0
1.304727006E2,1.288090229E0,-3.813584805E0,-1.738936901E-1,4.029000436E0
1.304827103E2,8.263593316E-1,-3.285275459E0,3.912608624E-1,3.410130445E0
1.304926897E2,1.626449525E-1,-2.307088852E0,9.048733711E-1,2.483527364E0
1.305026993E2,-1.496478319E-1,-1.119282722E0,7.552256584E-1,1.358511716E0
1.305127092E2,-1.139180660E-1,2.711458206E-1,3.605809212E-1,4.653127792E-1
1.305226885E2,3.313156962E-2,1.478584290E0,-6.947445869E-2,1.480586337E0
1.305326981E2,2.356920838E-1,2.199955940E0,1.170611382E-2,2.212576311E0
1.305427080E2,4.001321197E-1,2.007606506E0,4.280629158E-1,2.091369756E0
1.305526873E2,1.629314125E-1,1.341791153E0,6.125056744E-1,1.483951935E0
1.305626971E2,-4.723258317E-1,4.925298691E-1,6.173105240E-1,9.201900055E-1
1.305727067E2,-1.133566260E0,-1.303539276E-1,4.288666248E-1,1.218971368E0
1.305826860E2,-1.024314642E0,-5.819787979E-1,1.197159290E-1,1.184167096E0
1.305926959E2,-2.772939801E-1,-1.207458496E0,-2.191927433E-1,1.258130927E0
1.306027055E2,3.718000650E-1,-1.916561604E0,-3.175637722E-1,1.977951066E0
1.306127153E2,5.640270710E-1,-2.258325100E0,-1.741657257E-1,2.334200611E0
1.306226944E2,5.015650988E-1,-2.257068157E0,-5.234980583E-2,2.312718037E0
1.306327043E2,2.004190981E-1,-1.749296665E0,-1.389145851E-1,1.766211737E0
1.306427141E2,-4.256543815E-1,-9.320592880E-1,-2.854120731E-1,1.063661704E0
1.306526934E2,-1.012306571E0,-1.848049164E-1,-7.358324528E-1,1.265056066E0
1.306627030E2,-1.593919277E0,4.802989960E-1,-1.302640915E0,2.113797327E0
1.306727128E2,-2.034431219E0,9.080171585E-1,-1.666825533E0,2.782393377E0
1.306826922E2,-1.984275937E0,1.141805649E0,-1.784098148E0,2.902426112E0
1.306927018E2,-1.212816834E0,1.121591568E0,-1.808570862E0,2.449453180E0
1.307027116E2,-1.156824380E-1,7.931051254E-1,-1.772000313E0,1.944835025E0
1.307126910E2,8.765200973E-1,1.434059143E-1,-1.863994837E0,2.064783158E0
1.307227006E2,1.253014088E0,-6.537895203E-1,-2.200102091E0,2.614944407E0
1.307327103E2,1.077198744E0,-1.269406319E0,-2.287978888E0,2.829593067E0
1.307426897E2,5.837258101E-1,-1.765099049E0,-2.198332787E0,2.879058442E0
1.307526993E2,1.512040198E-2,-2.002265930E0,-2.315994024E0,3.061556108E0
1.307627092E2,-2.342395484E-1,-1.827589512E0,-2.628484964E0,3.209966479E0
1.307726885E2,-3.368395567E-2,-1.454412460E0,-2.739437342E0,3.101768393E0
1.307826981E2,8.617919683E-1,-1.321442604E0,-2.447809935E0,2.912158895E0
1.307927080E2,1.715221643E0,-1.446385384E0,-1.872786522E0,2.922558010E0
1.308026873E2,1.688009858E0,-1.448233604E0,-1.233340502E0,2.543204012E0
1.308126971E2,9.710162878E-1,-1.108379364E0,-7.579572201E-1,1.657068675E0
1.308227067E2,2.051496506E-2,-3.388252258E-1,-6.649422646E-1,7.465732467E-1
1.308326860E2,-9.472531080E-1,6.779289246E-1,-9.360809326E-1,1.494363942E0
1.308426959E2,-1.193908215E0,1.019000053E0,-1.299046040E0,2.037473570E0
1.308527055E2,-6.052610278E-1,4.166736603E-1,-1.340689659E0,1.528857944E0
1.308627153E2,2.491635531E-1,-6.170473099E-1,-1.218905210E0,1.388725952E0
1.308726944E2,8.455874920E-1,-1.331274986E0,-1.058431387E0,1.899365235E0
1.308827043E2,1.037075758E0,-1.346440315E0,-7.336747646E-1,1.851136492E0
1.308927141E2,8.127326369E-1,-8.094463348E-1,-5.639858246E-1,1.278208793E0
1.309026934E2,2.433487475E-1,6.447219849E-2,-5.662462711E-1,6.196854983E-1
1.309127030E2,-2.391173840E-1,7.910690308E-1,-6.991777420E-1,1.082504896E0
1.309227128E2,-8.640586734E-1,1.054783821E0,-9.181437492E-1,1.643823058E0
1.309326922E2,-1.234531641E0,1.013381004E0,-1.315704823E0,2.069320810E0
1.309427018E2,-1.144585609E0,8.173751831E-1,-1.630096436E0,2.152996237E0
1.309527116E2,-6.455866098E-1,5.807132721E-1,-1.683614731E0,1.894351746E0
1.309626910E2,-6.159575284E-2,3.394899368E-1,-1.219888210E0,1.267743941E0
1.309727006E2,2.844137251E-1,-4.909038544E-2,-4.874153137E-1,5.664580488E-1
1.309827103E2,1.696130633E-1,-5.167589188E-1,2.622654438E-1,6.038141555E-1
1.309926897E2,-3.919008970E-1,-7.619218826E-1,8.058044910E-1,1.176193924E0
1.310026993E2,-1.200555325E0,-5.599899292E-1,1.029966116E0,1.678020265E0
1.310127092E2,-1.961990952E0,7.435417175E-2,8.088192940E-1,2.123470200E0
1.310226885E2,-2.278878927E0,8.321170807E-1,4.141478539E-1,2.461143321E0
1.310326983E2,-1.738334537E0,1.089484215E0,2.368166447E-1,2.065154943E0
1.310427080E2,-9.891846776E-1,7.128534317E-1,5.883073807E-2,1.220699552E0
1.310526873E2,-7.888414860E-1,2.151021957E-1,-4.383420944E-1,9.277303683E-1
1.310626971E2,-9.744328260E-1,-2.973718643E-1,-1.331457853E0,1.676523001E0
1.310727067E2,-1.254937887E0,-2.947750092E-1,-2.255039215E0,2.597491726E0
1.310826860E2,-1.149138451E0,4.207515717E-2,-3.244921923E0,3.442645463E0
1.310926956E2,-2.255123556E-1,8.458232880E-2,-3.921238661E0,3.928628594E0
1.311027055E2,1.098772287E0,-5.490751266E-1,-3.669084311E0,3.869232962E0
1.311127153E2,2.121567726E0,-1.596057892E0,-2.979278088E0,3.990557396E0
1.311226944E2,2.284080029E0,-2.466816902E0,-2.509324074E0,4.195106019E0
1.311327043E2,1.754281521E0,-3.124916553E0,-2.346497059E0,4.283533071E0
1.311427141E2,9.884729385E-1,-3.433236599E0,-1.858699560E0,4.027276542E0
1.311526934E2,-8.702155948E-2,-3.469973564E0,-1.078149319E0,3.634652011E0
1.311627030E2,-5.668848157E-1,-3.618369102E0,-5.007972717E-1,3.696586434E0
1.311727129E2,-5.241118670E-1,-3.754866600E0,-3.118228912E-2,3.791396678E0
1.311826922E2,1.205298901E-1,-3.777563095E0,3.124949932E-1,3.792382300E0
1.311927018E2,9.509230256E-1,-3.547031403E0,4.886881113E-1,3.704659558E0
1.312027116E2,1.503872156E0,-2.859565258E0,3.966016769E-1,3.255155575E0
1.312126910E2,1.471687794E0,-1.306813240E0,-2.859294415E-1,1.988814082E0
1.312227006E2,1.059103012E0,6.277256012E-1,-1.406043887E0,1.868876142E0
